title,year,avgRating,votes,directorName,writeName,runtime,genre
Beauty and the Beast,2017,7.2,205124,Bill Condon,Jeanne-Marie Leprince de Beaumont,129,"Family,Fantasy,Musical"
Beauty and the Beast,2017,7.2,205124,Bill Condon,Stephen Chbosky,129,"Family,Fantasy,Musical"
Beauty and the Beast,2017,7.2,205124,Bill Condon,Linda Woolverton,129,"Family,Fantasy,Musical"
Beauty and the Beast,2017,7.2,205124,Bill Condon,Evan Spiliotopoulos,129,"Family,Fantasy,Musical"
Professor Marston and the Wonder Women,2017,7.1,10741,Angela Robinson,Angela Robinson,108,"Biography,Drama"
Goodbye Christopher Robin,2017,7.1,10573,Simon Curtis,Simon Vaughan,107,"Biography,Drama"
Goodbye Christopher Robin,2017,7.1,10573,Simon Curtis,Frank Cottrell Boyce,107,"Biography,Drama"
Logan Lucky,2017,7.1,78602,Steven Soderbergh,Rebecca Blunt,118,"Comedy,Crime,Drama"
Kaabil,2017,7.1,20799,Sanjay Gupta,Vijay Kumar Mishra,139,"Action,Crime,Thriller"
Kaabil,2017,7.1,20799,Sanjay Gupta,Sanjay Masoomm,139,"Action,Crime,Thriller"
Kaabil,2017,7.1,20799,Sanjay Gupta,Rajshri Sudhakar,139,"Action,Crime,Thriller"
You Were Never Really Here,2017,7.1,19428,Lynne Ramsay,Lynne Ramsay,89,"Drama,Mystery,Thriller"
You Were Never Really Here,2017,7.1,19428,Lynne Ramsay,Jonathan Ames,89,"Drama,Mystery,Thriller"
Megan Leavey,2017,7.1,14791,Gabriela Cowperthwaite,Annie Mumolo,116,"Biography,Drama,War"
Megan Leavey,2017,7.1,14791,Gabriela Cowperthwaite,Pamela Gray,116,"Biography,Drama,War"
Megan Leavey,2017,7.1,14791,Gabriela Cowperthwaite,Tim Lovestedt,116,"Biography,Drama,War"
The Killing of a Sacred Deer,2017,7.1,56422,Yorgos Lanthimos,Efthymis Filippou,121,"Drama,Mystery,Thriller"
The Killing of a Sacred Deer,2017,7.1,56422,Yorgos Lanthimos,Yorgos Lanthimos,121,"Drama,Mystery,Thriller"
Thelma,2017,7.1,12209,Joachim Trier,Eskil Vogt,116,"Drama,Fantasy,Mystery"
Thelma,2017,7.1,12209,Joachim Trier,Joachim Trier,116,"Drama,Fantasy,Mystery"
The Glass Castle,2017,7.1,14984,Destin Daniel Cretton,Jeannette Walls,127,"Biography,Drama"
The Glass Castle,2017,7.1,14984,Destin Daniel Cretton,Andrew Lanham,127,"Biography,Drama"
The Glass Castle,2017,7.1,14984,Destin Daniel Cretton,Destin Daniel Cretton,127,"Biography,Drama"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Jeff Pinkner,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Chris McKenna,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Jonathan Hensleigh,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Erik Sommers,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Jim Strain,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Chris Van Allsburg,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Greg Taylor,119,"Action,Adventure,Comedy"
Jumanji: Welcome to the Jungle,2017,7.0,147054,Jake Kasdan,Scott Rosenberg,119,"Action,Adventure,Comedy"
Borg vs McEnroe,2017,7.0,11336,Janus Metz,Ronnie Sandahl,107,"Biography,Drama,Sport"
The Zookeeper's Wife,2017,7.0,24687,Niki Caro,Diane Ackerman,127,"Biography,Drama,History"
The Zookeeper's Wife,2017,7.0,24687,Niki Caro,Angela Workman,127,"Biography,Drama,History"
The Meyerowitz Stories (New and Selected),2017,7.0,22711,Noah Baumbach,Noah Baumbach,112,"Comedy,Drama"
I Don't Feel at Home in This World Anymore.,2017,7.0,28502,Macon Blair,Macon Blair,93,"Comedy,Crime,Drama"
The Foreigner,2017,7.0,60584,Martin Campbell,Stephen Leather,113,"Action,Crime,Drama"
The Foreigner,2017,7.0,60584,Martin Campbell,David Marconi,113,"Action,Crime,Drama"
Stronger,2017,7.0,22651,David Gordon Green,Jeff Bauman,119,"Biography,Drama"
Stronger,2017,7.0,22651,David Gordon Green,Bret Witter,119,"Biography,Drama"
Stronger,2017,7.0,22651,David Gordon Green,John Pollono,119,"Biography,Drama"
Raees,2017,7.0,33535,Rahul Dholakia,Rahul Dholakia,143,"Action,Crime,Thriller"
Raees,2017,7.0,33535,Rahul Dholakia,Harit Mehta,143,"Action,Crime,Thriller"
Raees,2017,7.0,33535,Rahul Dholakia,Ashish Vashi,143,"Action,Crime,Thriller"
Raees,2017,7.0,33535,Rahul Dholakia,Niraj Shukla,143,"Action,Crime,Thriller"
All the Money in the World,2017,6.9,31740,Ridley Scott,David Scarpa,132,"Biography,Crime,Drama"
All the Money in the World,2017,6.9,31740,Ridley Scott,John Pearson,132,"Biography,Crime,Drama"
Last Flag Flying,2017,6.9,11228,Richard Linklater,Darryl Ponicsan,125,"Comedy,Drama,War"
Last Flag Flying,2017,6.9,11228,Richard Linklater,Richard Linklater,125,"Comedy,Drama,War"
A Dog's Purpose,2017,6.9,43518,Lasse Hallström,Audrey Wells,100,"Adventure,Comedy,Drama"
A Dog's Purpose,2017,6.9,43518,Lasse Hallström,Wallace Wolodarsky,100,"Adventure,Comedy,Drama"
A Dog's Purpose,2017,6.9,43518,Lasse Hallström,Cathryn Michon,100,"Adventure,Comedy,Drama"
A Dog's Purpose,2017,6.9,43518,Lasse Hallström,W. Bruce Cameron,100,"Adventure,Comedy,Drama"
A Dog's Purpose,2017,6.9,43518,Lasse Hallström,Maya Forbes,100,"Adventure,Comedy,Drama"
To the Bone,2017,6.9,25665,Marti Noxon,Marti Noxon,107,Drama
A Ghost Story,2017,6.9,33793,David Lowery,David Lowery,92,"Drama,Fantasy,Romance"
The Hitman's Bodyguard,2017,6.9,125949,Patrick Hughes,Tom O'Connor,118,"Action,Comedy,Thriller"
What Happened to Monday,2017,6.9,60314,Tommy Wirkola,Max Botkin,123,"Action,Adventure,Crime"
What Happened to Monday,2017,6.9,60314,Tommy Wirkola,Kerry Williamson,123,"Action,Adventure,Crime"
The Ottoman Lieutenant,2017,6.8,20617,Joseph Ruben,Jeff Stockwell,106,"Drama,War"
King Arthur: Legend of the Sword,2017,6.8,145722,Guy Ritchie,Lionel Wigram,126,"Action,Adventure,Drama"
King Arthur: Legend of the Sword,2017,6.8,145722,Guy Ritchie,Joby Harold,126,"Action,Adventure,Drama"
King Arthur: Legend of the Sword,2017,6.8,145722,Guy Ritchie,Guy Ritchie,126,"Action,Adventure,Drama"
King Arthur: Legend of the Sword,2017,6.8,145722,Guy Ritchie,David Dobkin,126,"Action,Adventure,Drama"
Battle of the Sexes,2017,6.8,29958,Jonathan Dayton,Simon Beaufoy,121,"Biography,Comedy,Drama"
Battle of the Sexes,2017,6.8,29958,Valerie Faris,Simon Beaufoy,121,"Biography,Comedy,Drama"
Cars 3,2017,6.8,43836,Brian Fee,Bob Peterson,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Scott Morse,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Ben Queen,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Brian Fee,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Kiel Murray,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Mike Rich,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Jonathon E. Stewart,102,"Adventure,Animation,Comedy"
Cars 3,2017,6.8,43836,Brian Fee,Eyal Podell,102,"Adventure,Animation,Comedy"
Victoria & Abdul,2017,6.8,17794,Stephen Frears,Shrabani Basu,111,"Biography,Drama,History"
Victoria & Abdul,2017,6.8,17794,Stephen Frears,Lee Hall,111,"Biography,Drama,History"
Kingsman: The Golden Circle,2017,6.8,174337,Matthew Vaughn,Mark Millar,141,"Action,Adventure,Comedy"
Kingsman: The Golden Circle,2017,6.8,174337,Matthew Vaughn,Jane Goldman,141,"Action,Adventure,Comedy"
Kingsman: The Golden Circle,2017,6.8,174337,Matthew Vaughn,Matthew Vaughn,141,"Action,Adventure,Comedy"
Kingsman: The Golden Circle,2017,6.8,174337,Matthew Vaughn,Dave Gibbons,141,"Action,Adventure,Comedy"
Justice League,2017,6.7,240172,Zack Snyder,William Moulton Marston,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Joss Whedon,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Don Cameron,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Paul Norris,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Harry G. Peter,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Chris Terrio,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Jim Lee,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Jerry Siegel,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Geoff Johns,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Joe Shuster,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Jack Kirby,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Mort Weisinger,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Zack Snyder,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Bob Kane,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,George Pérez,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Carmine Infantino,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Robert Kanigher,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Gardner Fox,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Bill Finger,120,"Action,Adventure,Fantasy"
Justice League,2017,6.7,240172,Zack Snyder,Marv Wolfman,120,"Action,Adventure,Fantasy"
Gerald's Game,2017,6.7,43352,Mike Flanagan,Jeff Howard,103,"Drama,Horror,Thriller"
Gerald's Game,2017,6.7,43352,Mike Flanagan,Stephen King,103,"Drama,Horror,Thriller"
Gerald's Game,2017,6.7,43352,Mike Flanagan,Mike Flanagan,103,"Drama,Horror,Thriller"
Jungle,2017,6.7,25847,Greg McLean,Yossi Ghinsberg,115,"Action,Adventure,Biography"
Jungle,2017,6.7,25847,Greg McLean,Justin Monjo,115,"Action,Adventure,Biography"
Atomic Blonde,2017,6.7,117968,David Leitch,Kurt Johnstad,115,"Action,Mystery,Thriller"
Atomic Blonde,2017,6.7,117968,David Leitch,Sam Hart,115,"Action,Mystery,Thriller"
Atomic Blonde,2017,6.7,117968,David Leitch,Antony Johnston,115,"Action,Mystery,Thriller"
Mother!,2017,6.7,113960,Darren Aronofsky,Darren Aronofsky,121,"Drama,Horror,Mystery"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Robert L. Baird,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,David Kidd,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Munro Leaf,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Don Rhymer,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Brad Copeland,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Ron Burch,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Tim Federle,108,"Adventure,Animation,Comedy"
Ferdinand,2017,6.7,23296,Carlos Saldanha,Robert Lawson,108,"Adventure,Animation,Comedy"
The Fate of the Furious,2017,6.7,158846,F. Gary Gray,Gary Scott Thompson,136,"Action,Crime,Thriller"
The Fate of the Furious,2017,6.7,158846,F. Gary Gray,Chris Morgan,136,"Action,Crime,Thriller"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,John Gatins,118,"Action,Adventure,Fantasy"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,Merian C. Cooper,118,"Action,Adventure,Fantasy"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,Dan Gilroy,118,"Action,Adventure,Fantasy"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,Max Borenstein,118,"Action,Adventure,Fantasy"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,Derek Connolly,118,"Action,Adventure,Fantasy"
Kong: Skull Island,2017,6.7,202420,Jordan Vogt-Roberts,Edgar Wallace,118,"Action,Adventure,Fantasy"
Ingrid Goes West,2017,6.7,18970,Matt Spicer,David Branson Smith,98,"Comedy,Drama"
Ingrid Goes West,2017,6.7,18970,Matt Spicer,Matt Spicer,98,"Comedy,Drama"
Going in Style,2017,6.6,55189,Zach Braff,Edward Cannon,96,"Comedy,Crime"
Going in Style,2017,6.6,55189,Zach Braff,Theodore Melfi,96,"Comedy,Crime"
Life,2017,6.6,155159,Daniel Espinosa,Rhett Reese,104,"Horror,Sci-Fi,Thriller"
Life,2017,6.6,155159,Daniel Espinosa,Paul Wernick,104,"Horror,Sci-Fi,Thriller"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Espen Sandberg,Ted Elliott,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Joachim Rønning,Ted Elliott,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Espen Sandberg,Jeff Nathanson,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Joachim Rønning,Jeff Nathanson,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Espen Sandberg,Terry Rossio,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Joachim Rønning,Terry Rossio,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Espen Sandberg,Stuart Beattie,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Joachim Rønning,Stuart Beattie,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Espen Sandberg,Jay Wolpert,129,"Action,Adventure,Fantasy"
Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,191606,Joachim Rønning,Jay Wolpert,129,"Action,Adventure,Fantasy"
Murder on the Orient Express,2017,6.6,130243,Kenneth Branagh,Agatha Christie,114,"Crime,Drama,Mystery"
Murder on the Orient Express,2017,6.6,130243,Kenneth Branagh,Michael Green,114,"Crime,Drama,Mystery"
Annabelle: Creation,2017,6.6,68088,David F. Sandberg,Gary Dauberman,109,"Horror,Mystery,Thriller"
Happy Death Day,2017,6.5,53178,Christopher Landon,Scott Lobdell,96,"Horror,Mystery,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,John Logan,122,"Horror,Sci-Fi,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,Jack Paglen,122,"Horror,Sci-Fi,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,Dan O'Bannon,122,"Horror,Sci-Fi,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,Ronald Shusett,122,"Horror,Sci-Fi,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,Dante Harper,122,"Horror,Sci-Fi,Thriller"
Alien: Covenant,2017,6.5,195805,Ridley Scott,Michael Green,122,"Horror,Sci-Fi,Thriller"
Valerian and the City of a Thousand Planets,2017,6.5,113189,Luc Besson,Jean-Claude Mézières,137,"Action,Adventure,Fantasy"
Valerian and the City of a Thousand Planets,2017,6.5,113189,Luc Besson,Luc Besson,137,"Action,Adventure,Fantasy"
Valerian and the City of a Thousand Planets,2017,6.5,113189,Luc Besson,Pierre Christin,137,"Action,Adventure,Fantasy"
The Book of Henry,2017,6.5,13209,Colin Trevorrow,Gregg Hurwitz,105,"Crime,Drama,Thriller"
Churchill,2017,6.5,11032,Jonathan Teplitzky,Alex von Tunzelmann,105,"Biography,Drama,History"
I Kill Giants,2017,6.5,11072,Anders Walter,J.M. Ken Niimura,106,"Drama,Fantasy,Thriller"
I Kill Giants,2017,6.5,11072,Anders Walter,Joe Kelly,106,"Drama,Fantasy,Thriller"
The Mountain Between Us,2017,6.4,39463,Hany Abu-Assad,Charles Martin,112,"Action,Adventure,Drama"
The Mountain Between Us,2017,6.4,39463,Hany Abu-Assad,J. Mills Goodloe,112,"Action,Adventure,Drama"
The Mountain Between Us,2017,6.4,39463,Hany Abu-Assad,Chris Weitz,112,"Action,Adventure,Drama"
"Roman J. Israel, Esq.",2017,6.4,14086,Dan Gilroy,Dan Gilroy,122,"Crime,Drama"
Before I Fall,2017,6.4,30605,Ry Russo-Young,Maria Maggenti,98,"Drama,Mystery"
Before I Fall,2017,6.4,30605,Ry Russo-Young,Lauren Oliver,98,"Drama,Mystery"
"Everything, Everything",2017,6.4,18770,Stella Meghie,J. Mills Goodloe,96,"Drama,Romance"
"Everything, Everything",2017,6.4,18770,Stella Meghie,Nicola Yoon,96,"Drama,Romance"
The Beguiled,2017,6.4,33818,Sofia Coppola,Sofia Coppola,93,"Drama,Thriller"
The Beguiled,2017,6.4,33818,Sofia Coppola,Thomas Cullinan,93,"Drama,Thriller"
The Beguiled,2017,6.4,33818,Sofia Coppola,Albert Maltz,93,"Drama,Thriller"
The Beguiled,2017,6.4,33818,Sofia Coppola,Irene Kamp,93,"Drama,Thriller"
Bright,2017,6.4,123511,David Ayer,Max Landis,117,"Action,Crime,Fantasy"
Ghost in the Shell,2017,6.4,150328,Rupert Sanders,Jamie Moss,107,"Action,Crime,Drama"
Ghost in the Shell,2017,6.4,150328,Rupert Sanders,William Wheeler,107,"Action,Crime,Drama"
Ghost in the Shell,2017,6.4,150328,Rupert Sanders,Shirow Masamune,107,"Action,Crime,Drama"
Ghost in the Shell,2017,6.4,150328,Rupert Sanders,Ehren Kruger,107,"Action,Crime,Drama"
The Space Between Us,2017,6.4,33753,Peter Chelsom,Allan Loeb,120,"Adventure,Drama,Romance"
The Space Between Us,2017,6.4,33753,Peter Chelsom,Stewart Schill,120,"Adventure,Drama,Romance"
The Space Between Us,2017,6.4,33753,Peter Chelsom,Richard Barton Lewis,120,"Adventure,Drama,Romance"
The Bar,2017,6.4,11229,Álex de la Iglesia,Jorge Guerricaechevarría,102,"Comedy,Horror,Thriller"
The Bar,2017,6.4,11229,Álex de la Iglesia,Álex de la Iglesia,102,"Comedy,Horror,Thriller"
Wheelman,2017,6.4,10733,Jeremy Rush,Jeremy Rush,82,"Action,Crime,Mystery"
Girls Trip,2017,6.3,21666,Malcolm D. Lee,Erica Rivinoja,122,Comedy
Girls Trip,2017,6.3,21666,Malcolm D. Lee,Tracy Oliver,122,Comedy
Girls Trip,2017,6.3,21666,Malcolm D. Lee,Kenya Barris,122,Comedy
1922,2017,6.3,23633,Zak Hilditch,Zak Hilditch,102,"Crime,Drama,Mystery"
1922,2017,6.3,23633,Zak Hilditch,Stephen King,102,"Crime,Drama,Mystery"
The Boss Baby,2017,6.3,77275,Tom McGrath,Marla Frazee,97,"Animation,Comedy,Family"
The Boss Baby,2017,6.3,77275,Tom McGrath,Michael McCullers,97,"Animation,Comedy,Family"
Sand Castle,2017,6.3,11819,Fernando Coimbra,Chris Roessner,113,"Drama,War"
The Babysitter,2017,6.3,32989,McG,Brian Duffield,85,"Comedy,Horror"
Tiger Zinda Hai,2017,6.3,14936,Ali Abbas Zafar,Neelesh Misra,161,"Action,Adventure,Thriller"
Tiger Zinda Hai,2017,6.3,14936,Ali Abbas Zafar,Aditya Chopra,161,"Action,Adventure,Thriller"
Tiger Zinda Hai,2017,6.3,14936,Ali Abbas Zafar,Ali Abbas Zafar,161,"Action,Adventure,Thriller"
The Discovery,2017,6.3,20363,Charlie McDowell,Charlie McDowell,102,"Drama,Mystery,Romance"
The Discovery,2017,6.3,20363,Charlie McDowell,Justin Lader,102,"Drama,Mystery,Romance"
The Shack,2017,6.3,21507,Stuart Hazeldine,John Fusco,132,"Drama,Fantasy"
The Shack,2017,6.3,21507,Stuart Hazeldine,Andrew Lanham,132,"Drama,Fantasy"
The Shack,2017,6.3,21507,Stuart Hazeldine,Wayne Jacobsen,132,"Drama,Fantasy"
The Shack,2017,6.3,21507,Stuart Hazeldine,Brad Cummings,132,"Drama,Fantasy"
The Shack,2017,6.3,21507,Stuart Hazeldine,William P. Young,132,"Drama,Fantasy"
The Shack,2017,6.3,21507,Stuart Hazeldine,Destin Daniel Cretton,132,"Drama,Fantasy"
Berlin Syndrome,2017,6.3,14866,Cate Shortland,Melanie Joosten,116,"Drama,Horror,Mystery"
Berlin Syndrome,2017,6.3,14866,Cate Shortland,Shaun Grant,116,"Drama,Horror,Mystery"
Berlin Syndrome,2017,6.3,14866,Cate Shortland,Cate Shortland,116,"Drama,Horror,Mystery"
Despicable Me 3,2017,6.3,71432,Kyle Balda,Cinco Paul,89,"Action,Adventure,Animation"
Despicable Me 3,2017,6.3,71432,Eric Guillon,Cinco Paul,89,"Action,Adventure,Animation"
Despicable Me 3,2017,6.3,71432,Pierre Coffin,Cinco Paul,89,"Action,Adventure,Animation"
Despicable Me 3,2017,6.3,71432,Kyle Balda,Ken Daurio,89,"Action,Adventure,Animation"
Despicable Me 3,2017,6.3,71432,Eric Guillon,Ken Daurio,89,"Action,Adventure,Animation"
Despicable Me 3,2017,6.3,71432,Pierre Coffin,Ken Daurio,89,"Action,Adventure,Animation"
The Ritual,2017,6.3,30404,David Bruckner,Joe Barton,94,Horror
The Ritual,2017,6.3,30404,David Bruckner,Adam Nevill,94,Horror
Veronica,2017,6.2,17793,Paco Plaza,Fernando Navarro,105,"Drama,Horror"
Veronica,2017,6.2,17793,Paco Plaza,Paco Plaza,105,"Drama,Horror"
The Wall,2017,6.2,16516,Doug Liman,Dwain Worrell,88,"Drama,Thriller,War"
Unlocked,2017,6.2,16670,Michael Apted,Peter O'Brien,98,"Action,Drama,Mystery"
It Comes at Night,2017,6.2,53881,Trey Edward Shults,Trey Edward Shults,91,"Horror,Mystery"
Wonder Wheel,2017,6.2,11655,Woody Allen,Woody Allen,101,Drama
Captain Underpants: The First Epic Movie,2017,6.2,17813,David Soren,David Soren,89,"Action,Animation,Comedy"
Captain Underpants: The First Epic Movie,2017,6.2,17813,David Soren,Dav Pilkey,89,"Action,Animation,Comedy"
Captain Underpants: The First Epic Movie,2017,6.2,17813,David Soren,Nicholas Stoller,89,"Action,Animation,Comedy"
American Assassin,2017,6.2,43143,Michael Cuesta,Marshall Herskovitz,112,"Action,Thriller"
American Assassin,2017,6.2,43143,Michael Cuesta,Stephen Schiff,112,"Action,Thriller"
American Assassin,2017,6.2,43143,Michael Cuesta,Michael Finch,112,"Action,Thriller"
American Assassin,2017,6.2,43143,Michael Cuesta,Vince Flynn,112,"Action,Thriller"
American Assassin,2017,6.2,43143,Michael Cuesta,Edward Zwick,112,"Action,Thriller"
6 Days,2017,6.2,10344,Toa Fraser,Glenn Standring,94,"Action,Drama,History"
Daddy's Home 2,2017,6.0,30025,Sean Anders,John Morris,100,Comedy
Daddy's Home 2,2017,6.0,30025,Sean Anders,Brian Burns,100,Comedy
Daddy's Home 2,2017,6.0,30025,Sean Anders,Sean Anders,100,Comedy
My Cousin Rachel,2017,6.0,11908,Roger Michell,Roger Michell,106,"Drama,Mystery,Romance"
My Cousin Rachel,2017,6.0,11908,Roger Michell,Daphne Du Maurier,106,"Drama,Mystery,Romance"
Power Rangers,2017,6.0,80729,Dean Israelite,John Gatins,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Kieran Mulroney,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Shôtarô Ishinomori,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Michele Mulroney,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Haim Saban,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Burk Sharpless,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Saburo Yatsude,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Shuki Levy,124,"Action,Adventure,Sci-Fi"
Power Rangers,2017,6.0,80729,Dean Israelite,Matt Sazama,124,"Action,Adventure,Sci-Fi"
War Machine,2017,6.0,29013,David Michôd,Michael Hastings,122,"Comedy,Drama,War"
War Machine,2017,6.0,29013,David Michôd,David Michôd,122,"Comedy,Drama,War"
CHIPS,2017,6.0,29579,Dax Shepard,Rick Rosner,100,"Action,Comedy,Crime"
CHIPS,2017,6.0,29579,Dax Shepard,Dax Shepard,100,"Action,Comedy,Crime"
The LEGO Ninjago Movie,2017,6.0,12812,Paul Fisher,William Wheeler,101,"Action,Adventure,Animation"
The LEGO Ninjago Movie,2017,6.0,12812,Charlie Bean,William Wheeler,101,"Action,Adventure,Animation"
