title,year,avgRating,votes,directorName,writeName,runtime,genre
Dirty Dancing: Havana Nights,2004,6.0,24112,Guy Ferland,Peter Sagal,86,"Drama,Music,Romance"
Dirty Dancing: Havana Nights,2004,6.0,24112,Guy Ferland,Boaz Yakin,86,"Drama,Music,Romance"
The Alamo,2004,6.0,17922,John Lee Hancock,John Lee Hancock,137,"Drama,History,War"
The Alamo,2004,6.0,17922,John Lee Hancock,Leslie Bohem,137,"Drama,History,War"
The Alamo,2004,6.0,17922,John Lee Hancock,Stephen Gaghan,137,"Drama,History,War"
Bridget Jones: The Edge of Reason,2004,6.0,89342,Beeban Kidron,Richard Curtis,108,"Comedy,Drama,Romance"
Bridget Jones: The Edge of Reason,2004,6.0,89342,Beeban Kidron,Andrew Davies,108,"Comedy,Drama,Romance"
Bridget Jones: The Edge of Reason,2004,6.0,89342,Beeban Kidron,Adam Brooks,108,"Comedy,Drama,Romance"
Bridget Jones: The Edge of Reason,2004,6.0,89342,Beeban Kidron,Helen Fielding,108,"Comedy,Drama,Romance"
Raising Helen,2004,6.0,32983,Garry Marshall,Patrick J. Clifton,119,"Comedy,Drama,Romance"
Raising Helen,2004,6.0,32983,Garry Marshall,Beth Rigazio,119,"Comedy,Drama,Romance"
Raising Helen,2004,6.0,32983,Garry Marshall,Michael Begler,119,"Comedy,Drama,Romance"
Raising Helen,2004,6.0,32983,Garry Marshall,Jack Amiel,119,"Comedy,Drama,Romance"
Immortal,2004,6.0,19224,Enki Bilal,Serge Lehman,103,"Action,Animation,Crime"
Immortal,2004,6.0,19224,Enki Bilal,Enki Bilal,103,"Action,Animation,Crime"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Michael J. Wilson,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Michael J. Wilson,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Michael J. Wilson,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,David Soren,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,David Soren,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,David Soren,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Scott Aukerman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Scott Aukerman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Scott Aukerman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Alec Berg,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Alec Berg,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Alec Berg,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,BJ Porter,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,BJ Porter,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,BJ Porter,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Rob Letterman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Rob Letterman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Rob Letterman,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Jeff Schaffer,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Jeff Schaffer,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Jeff Schaffer,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Sean Bishop,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Sean Bishop,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Sean Bishop,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,Lona Williams,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,Lona Williams,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,Lona Williams,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Bibo Bergeron,David P. Smith,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Rob Letterman,David P. Smith,90,"Adventure,Animation,Comedy"
Shark Tale,2004,6.0,146455,Vicky Jenson,David P. Smith,90,"Adventure,Animation,Comedy"
Crimson Rivers 2: Angels of the Apocalypse,2004,5.9,17519,Olivier Dahan,Jean-Christophe Grangé,97,"Action,Crime,Mystery"
Crimson Rivers 2: Angels of the Apocalypse,2004,5.9,17519,Olivier Dahan,Luc Besson,97,"Action,Crime,Mystery"
Along Came Polly,2004,5.9,114166,John Hamburg,John Hamburg,90,"Comedy,Romance"
Without a Paddle,2004,5.9,39932,Steven Brill,Tom Nursall,95,"Adventure,Comedy,Mystery"
Without a Paddle,2004,5.9,39932,Steven Brill,Fred Wolf,95,"Adventure,Comedy,Mystery"
Without a Paddle,2004,5.9,39932,Steven Brill,Mitch Rouse,95,"Adventure,Comedy,Mystery"
Without a Paddle,2004,5.9,39932,Steven Brill,Jay Leggett,95,"Adventure,Comedy,Mystery"
Without a Paddle,2004,5.9,39932,Steven Brill,Harris Goldberg,95,"Adventure,Comedy,Mystery"
Suspect Zero,2004,5.9,17439,E. Elias Merhige,Billy Ray,99,"Crime,Horror,Mystery"
Suspect Zero,2004,5.9,17439,E. Elias Merhige,Zak Penn,99,"Crime,Horror,Mystery"
The Clearing,2004,5.9,12397,Pieter Jan Brugge,Pieter Jan Brugge,95,"Drama,Mystery,Thriller"
The Clearing,2004,5.9,12397,Pieter Jan Brugge,Justin Haythe,95,"Drama,Mystery,Thriller"
The Grudge,2004,5.9,126142,Takashi Shimizu,Stephen Susco,91,"Horror,Mystery,Thriller"
The Grudge,2004,5.9,126142,Takashi Shimizu,Takashi Shimizu,91,"Horror,Mystery,Thriller"
The Prince and Me,2004,5.9,34478,Martha Coolidge,Michael Begler,111,"Comedy,Family,Romance"
The Prince and Me,2004,5.9,34478,Martha Coolidge,Jack Amiel,111,"Comedy,Family,Romance"
The Prince and Me,2004,5.9,34478,Martha Coolidge,Mark Amin,111,"Comedy,Family,Romance"
The Prince and Me,2004,5.9,34478,Martha Coolidge,Katherine Fugate,111,"Comedy,Family,Romance"
A Cinderella Story,2004,5.9,70592,Mark Rosman,Leigh Dunlap,95,"Comedy,Family,Romance"
Blade: Trinity,2004,5.9,147618,David S. Goyer,Gene Colan,113,"Action,Adventure,Horror"
Blade: Trinity,2004,5.9,147618,David S. Goyer,David S. Goyer,113,"Action,Adventure,Horror"
Blade: Trinity,2004,5.9,147618,David S. Goyer,Marv Wolfman,113,"Action,Adventure,Horror"
Laws of Attraction,2004,5.9,20191,Peter Howitt,Aline Brosh McKenna,90,"Comedy,Romance"
Laws of Attraction,2004,5.9,20191,Peter Howitt,Robert Harling,90,"Comedy,Romance"
Raise Your Voice,2004,5.9,24503,Sean McNamara,Mitch Rotter,103,"Family,Music,Romance"
Raise Your Voice,2004,5.9,24503,Sean McNamara,Sam Schreiber,103,"Family,Music,Romance"
Around the World in 80 Days,2004,5.8,75484,Frank Coraci,David Benullo,120,"Action,Adventure,Comedy"
Around the World in 80 Days,2004,5.8,75484,Frank Coraci,David N. Titcher,120,"Action,Adventure,Comedy"
Around the World in 80 Days,2004,5.8,75484,Frank Coraci,Jules Verne,120,"Action,Adventure,Comedy"
Around the World in 80 Days,2004,5.8,75484,Frank Coraci,David Andrew Goldstein,120,"Action,Adventure,Comedy"
RRRrrrr!!!,2004,5.8,11309,Alain Chabat,Alain Chabat,94,"Comedy,Crime,Sci-Fi"
RRRrrrr!!!,2004,5.8,11309,Alain Chabat,Pierre-François Martin-Laval,94,"Comedy,Crime,Sci-Fi"
RRRrrrr!!!,2004,5.8,11309,Alain Chabat,Maurice Barthélémy,94,"Comedy,Crime,Sci-Fi"
RRRrrrr!!!,2004,5.8,11309,Alain Chabat,Marina Foïs,94,"Comedy,Crime,Sci-Fi"
RRRrrrr!!!,2004,5.8,11309,Alain Chabat,Jean-Paul Rouve,94,"Comedy,Crime,Sci-Fi"
Paparazzi,2004,5.8,13781,Paul Abascal,Forry Smith,84,"Action,Crime,Drama"
The Princess Diaries 2: Royal Engagement,2004,5.8,62122,Garry Marshall,Gina Wendkos,113,"Comedy,Family,Romance"
The Princess Diaries 2: Royal Engagement,2004,5.8,62122,Garry Marshall,Meg Cabot,113,"Comedy,Family,Romance"
The Princess Diaries 2: Royal Engagement,2004,5.8,62122,Garry Marshall,Shonda Rhimes,113,"Comedy,Family,Romance"
The Forgotten,2004,5.8,60434,Joseph Ruben,Gerald Di Pego,91,"Drama,Horror,Mystery"
Barbershop 2: Back in Business,2004,5.7,12042,Kevin Rodney Sullivan,Don D. Scott,106,"Comedy,Drama"
Barbershop 2: Back in Business,2004,5.7,12042,Kevin Rodney Sullivan,Mark Brown,106,"Comedy,Drama"
The Perfect Score,2004,5.7,21237,Brian Robbins,Jon Zack,93,"Comedy,Crime"
The Perfect Score,2004,5.7,21237,Brian Robbins,Marc Hyman,93,"Comedy,Crime"
The Perfect Score,2004,5.7,21237,Brian Robbins,Mark Schwahn,93,"Comedy,Crime"
Cubeº: Cube Zero,2004,5.7,31886,Ernie Barbarash,Ernie Barbarash,97,"Horror,Mystery,Sci-Fi"
Club Dread,2004,5.7,25608,Jay Chandrasekhar,Paul Soter,104,"Comedy,Horror,Mystery"
Club Dread,2004,5.7,25608,Jay Chandrasekhar,Kevin Heffernan,104,"Comedy,Horror,Mystery"
Club Dread,2004,5.7,25608,Jay Chandrasekhar,Jay Chandrasekhar,104,"Comedy,Horror,Mystery"
Club Dread,2004,5.7,25608,Jay Chandrasekhar,Steve Lemme,104,"Comedy,Horror,Mystery"
Club Dread,2004,5.7,25608,Jay Chandrasekhar,Erik Stolhanske,104,"Comedy,Horror,Mystery"
AVP: Alien vs. Predator,2004,5.6,162035,Paul W.S. Anderson,Dan O'Bannon,101,"Action,Horror,Sci-Fi"
AVP: Alien vs. Predator,2004,5.6,162035,Paul W.S. Anderson,Ronald Shusett,101,"Action,Horror,Sci-Fi"
AVP: Alien vs. Predator,2004,5.6,162035,Paul W.S. Anderson,Jim Thomas,101,"Action,Horror,Sci-Fi"
AVP: Alien vs. Predator,2004,5.6,162035,Paul W.S. Anderson,Paul W.S. Anderson,101,"Action,Horror,Sci-Fi"
AVP: Alien vs. Predator,2004,5.6,162035,Paul W.S. Anderson,John Thomas,101,"Action,Horror,Sci-Fi"
Alexander,2004,5.6,148972,Oliver Stone,Oliver Stone,175,"Action,Adventure,Biography"
Alexander,2004,5.6,148972,Oliver Stone,Christopher Kyle,175,"Action,Adventure,Biography"
Alexander,2004,5.6,148972,Oliver Stone,Laeta Kalogridis,175,"Action,Adventure,Biography"
Creep,2004,5.6,25352,Christopher Smith,Christopher Smith,85,"Horror,Mystery,Thriller"
Win a Date with Tad Hamilton!,2004,5.6,24388,Robert Luketic,Victor Levin,95,"Comedy,Romance"
Mr 3000,2004,5.5,12962,Charles Stone III,Keith Mitchell,104,"Comedy,Drama,Romance"
Mr 3000,2004,5.5,12962,Charles Stone III,Howard Michael Gould,104,"Comedy,Drama,Romance"
Mr 3000,2004,5.5,12962,Charles Stone III,Eric Champnella,104,"Comedy,Drama,Romance"
The Whole Ten Yards,2004,5.5,49337,Howard Deutch,George Gallo,98,"Comedy,Crime,Thriller"
The Whole Ten Yards,2004,5.5,49337,Howard Deutch,Mitchell Kapner,98,"Comedy,Crime,Thriller"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Xavier Cook,109,"Comedy,Crime"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Marlon Wayans,109,"Comedy,Crime"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Shawn Wayans,109,"Comedy,Crime"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Keenen Ivory Wayans,109,"Comedy,Crime"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Andrew McElfresh,109,"Comedy,Crime"
White Chicks,2004,5.5,111257,Keenen Ivory Wayans,Michael Anthony Snowden,109,"Comedy,Crime"
Home on the Range,2004,5.4,16103,Will Finn,Keith Baxter,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Keith Baxter,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,David Moses Pimentel,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,David Moses Pimentel,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Will Finn,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Will Finn,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,John Sanford,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,John Sanford,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Mark Kennedy,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Mark Kennedy,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Robert Lence,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Robert Lence,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Brian Pimental,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Brian Pimental,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Shirley Pierce,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Shirley Pierce,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Sam Levine,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Sam Levine,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Davy Liu,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Davy Liu,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Don Hall,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Don Hall,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Michael LaBash,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Michael LaBash,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Michael Lucker,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Michael Lucker,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Jason Lethcoe,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Jason Lethcoe,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Ralph Zondag,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Ralph Zondag,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Donnie Long,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Donnie Long,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,John Norton,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,John Norton,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,Will Finn,Mike Kunkel,76,"Adventure,Animation,Comedy"
Home on the Range,2004,5.4,16103,John Sanford,Mike Kunkel,76,"Adventure,Animation,Comedy"
Surviving Christmas,2004,5.4,19545,Mike Mitchell,J.R. Ventimilia,91,"Comedy,Romance"
Surviving Christmas,2004,5.4,19545,Mike Mitchell,Harry Elfont,91,"Comedy,Romance"
Surviving Christmas,2004,5.4,19545,Mike Mitchell,Joshua Sternin,91,"Comedy,Romance"
Surviving Christmas,2004,5.4,19545,Mike Mitchell,Deborah Kaplan,91,"Comedy,Romance"
Sleepover,2004,5.4,13724,Joe Nussbaum,Elisa Bell,89,"Comedy,Family,Romance"
(T)Raumschiff Surprise - Periode 1,2004,5.4,11863,Michael Herbig,Michael Herbig,87,"Comedy,Sci-Fi"
(T)Raumschiff Surprise - Periode 1,2004,5.4,11863,Michael Herbig,Rick Kavanian,87,"Comedy,Sci-Fi"
(T)Raumschiff Surprise - Periode 1,2004,5.4,11863,Michael Herbig,Alfons Biedermann,87,"Comedy,Sci-Fi"
Little Black Book,2004,5.3,16110,Nick Hurran,Elisa Bell,111,"Comedy,Drama,Romance"
Little Black Book,2004,5.3,16110,Nick Hurran,Melissa Carter,111,"Comedy,Drama,Romance"
Christmas with the Kranks,2004,5.3,33536,Joe Roth,Chris Columbus,99,"Comedy,Family"
Christmas with the Kranks,2004,5.3,33536,Joe Roth,John Grisham,99,"Comedy,Family"
D.E.B.S.,2004,5.3,13185,Angela Robinson,Angela Robinson,91,"Action,Comedy,Romance"
What the #$*! Do We (K)now!?,2004,5.3,12566,Mark Vicente,Matthew Hoffman,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Betsy Chasse,Matthew Hoffman,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,William Arntz,Matthew Hoffman,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Mark Vicente,Mark Vicente,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Betsy Chasse,Mark Vicente,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,William Arntz,Mark Vicente,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Mark Vicente,Betsy Chasse,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Betsy Chasse,Betsy Chasse,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,William Arntz,Betsy Chasse,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Mark Vicente,William Arntz,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,Betsy Chasse,William Arntz,109,"Comedy,Documentary,Drama"
What the #$*! Do We (K)now!?,2004,5.3,12566,William Arntz,William Arntz,109,"Comedy,Documentary,Drama"
Welcome to Mooseport,2004,5.2,11292,Donald Petrie,Tom Schulman,110,"Comedy,Romance"
Welcome to Mooseport,2004,5.2,11292,Donald Petrie,Doug Richardson,110,"Comedy,Romance"
The Stepford Wives,2004,5.2,53494,Frank Oz,Paul Rudnick,93,"Comedy,Horror,Sci-Fi"
The Stepford Wives,2004,5.2,53494,Frank Oz,Ira Levin,93,"Comedy,Horror,Sci-Fi"
Twisted,2004,5.2,18330,Philip Kaufman,Sarah Thorp,97,"Crime,Drama,Mystery"
Exorcist: The Beginning,2004,5.1,30488,Renny Harlin,Alexi Hawley,114,"Horror,Mystery,Thriller"
Exorcist: The Beginning,2004,5.1,30488,Renny Harlin,William Wisher,114,"Horror,Mystery,Thriller"
Exorcist: The Beginning,2004,5.1,30488,Renny Harlin,William Peter Blatty,114,"Horror,Mystery,Thriller"
Exorcist: The Beginning,2004,5.1,30488,Renny Harlin,Caleb Carr,114,"Horror,Mystery,Thriller"
A Dirty Shame,2004,5.1,11296,John Waters,John Waters,89,Comedy
Garfield,2004,5.0,67407,Peter Hewitt,Alec Sokolow,80,"Animation,Comedy,Family"
Garfield,2004,5.0,67407,Peter Hewitt,Joel Cohen,80,"Animation,Comedy,Family"
Garfield,2004,5.0,67407,Peter Hewitt,Jim Davis,80,"Animation,Comedy,Family"
Scooby-Doo 2: Monsters Unleashed,2004,5.0,38574,Raja Gosnell,William Hanna,93,"Adventure,Comedy,Family"
Scooby-Doo 2: Monsters Unleashed,2004,5.0,38574,Raja Gosnell,Joseph Barbera,93,"Adventure,Comedy,Family"
Scooby-Doo 2: Monsters Unleashed,2004,5.0,38574,Raja Gosnell,James Gunn,93,"Adventure,Comedy,Family"
First Daughter,2004,5.0,18898,Forest Whitaker,Kate Kondell,106,"Comedy,Drama,Romance"
First Daughter,2004,5.0,18898,Forest Whitaker,Jerry O'Connell,106,"Comedy,Drama,Romance"
First Daughter,2004,5.0,18898,Forest Whitaker,Jessica Bendinger,106,"Comedy,Drama,Romance"
The Big Bounce,2004,4.9,16701,George Armitage,Sebastian Gutierrez,88,"Comedy,Crime"
The Big Bounce,2004,4.9,16701,George Armitage,Elmore Leonard,88,"Comedy,Crime"
Seed of Chucky,2004,4.9,32666,Don Mancini,Don Mancini,87,"Comedy,Fantasy,Horror"
New York Minute,2004,4.9,19256,Dennie Gordon,Adam Cooper,91,"Comedy,Crime,Family"
New York Minute,2004,4.9,19256,Dennie Gordon,Emily Fox,91,"Comedy,Crime,Family"
New York Minute,2004,4.9,19256,Dennie Gordon,Bill Collage,91,"Comedy,Crime,Family"
Godsend,2004,4.8,23414,Nick Hamm,Mark Bomback,102,"Action,Drama,Fantasy"
Envy,2004,4.8,27947,Barry Levinson,Steve Adams,99,Comedy
9 Songs,2004,4.8,19499,Michael Winterbottom,Michael Winterbottom,71,"Drama,Music,Romance"
Confessions of a Teenage Drama Queen,2004,4.6,25035,Sara Sugarman,Gail Parent,89,"Comedy,Family,Music"
Confessions of a Teenage Drama Queen,2004,4.6,25035,Sara Sugarman,Dyan Sheldon,89,"Comedy,Family,Music"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Jim Cash,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,John Claflin,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Daniel Zelman,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Hans Bauer,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Edward Neumeier,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Michael Miner,97,"Action,Adventure,Horror"
Anacondas: The Hunt for the Blood Orchid,2004,4.6,24611,Dwight H. Little,Jack Epps Jr.,97,"Action,Adventure,Horror"
Agent Cody Banks 2: Destination London,2004,4.5,12375,Kevin Allen,Harald Zwart,100,"Action,Adventure,Comedy"
Agent Cody Banks 2: Destination London,2004,4.5,12375,Kevin Allen,Don Rhymer,100,"Action,Adventure,Comedy"
Agent Cody Banks 2: Destination London,2004,4.5,12375,Kevin Allen,Jeffrey Jurgensen,100,"Action,Adventure,Comedy"
Agent Cody Banks 2: Destination London,2004,4.5,12375,Kevin Allen,Dylan Sellers,100,"Action,Adventure,Comedy"
Taxi,2004,4.5,36028,Tim Story,Jim Kouf,97,"Action,Comedy,Crime"
Taxi,2004,4.5,36028,Tim Story,Robert Ben Garant,97,"Action,Comedy,Crime"
Taxi,2004,4.5,36028,Tim Story,Thomas Lennon,97,"Action,Comedy,Crime"
Taxi,2004,4.5,36028,Tim Story,Luc Besson,97,"Action,Comedy,Crime"
Soul Plane,2004,4.4,19594,Jessy Terrero,Chuck Wilson,86,Comedy
Soul Plane,2004,4.4,19594,Jessy Terrero,Bo Zenga,86,Comedy
Fat Albert,2004,4.3,10112,Joel Zwick,Charles Kipps,93,"Comedy,Family,Fantasy"
Fat Albert,2004,4.3,10112,Joel Zwick,Bill Cosby,93,"Comedy,Family,Fantasy"
Thunderbirds,2004,4.2,11995,Jonathan Frakes,Gerry Anderson,95,"Action,Adventure,Comedy"
Thunderbirds,2004,4.2,11995,Jonathan Frakes,Sylvia Anderson,95,"Action,Adventure,Comedy"
Thunderbirds,2004,4.2,11995,Jonathan Frakes,William Osborne,95,"Action,Adventure,Comedy"
Thunderbirds,2004,4.2,11995,Jonathan Frakes,Peter Hewitt,95,"Action,Adventure,Comedy"
Thunderbirds,2004,4.2,11995,Jonathan Frakes,Michael McCullers,95,"Action,Adventure,Comedy"
Torque,2004,4.0,25078,Joseph Kahn,Matt Johnson,84,"Action,Comedy,Crime"
You Got Served,2004,3.6,24376,Chris Stokes,Chris Stokes,95,"Drama,Music"
Catwoman,2004,3.3,95823,Pitof,John Rogers,104,"Action,Crime,Fantasy"
Catwoman,2004,3.3,95823,Pitof,Michael Ferris,104,"Action,Crime,Fantasy"
Catwoman,2004,3.3,95823,Pitof,Theresa Rebeck,104,"Action,Crime,Fantasy"
Catwoman,2004,3.3,95823,Pitof,John Brancato,104,"Action,Crime,Fantasy"
Catwoman,2004,3.3,95823,Pitof,Bob Kane,104,"Action,Crime,Fantasy"
Superbabies: Baby Geniuses 2,2004,2.0,27375,Bob Clark,Gregory Poppen,88,"Comedy,Family,Sci-Fi"
Superbabies: Baby Geniuses 2,2004,2.0,27375,Bob Clark,Steven Paul,88,"Comedy,Family,Sci-Fi"
Daniel the Wizard,2004,1.9,13514,Ulli Lommel,Ulli Lommel,81,"Comedy,Crime,Fantasy"
The Lord of the Rings: The Return of the King,2003,8.9,1386750,Peter Jackson,J.R.R. Tolkien,201,"Adventure,Drama,Fantasy"
The Lord of the Rings: The Return of the King,2003,8.9,1386750,Peter Jackson,Fran Walsh,201,"Adventure,Drama,Fantasy"
The Lord of the Rings: The Return of the King,2003,8.9,1386750,Peter Jackson,Peter Jackson,201,"Adventure,Drama,Fantasy"
The Lord of the Rings: The Return of the King,2003,8.9,1386750,Peter Jackson,Philippa Boyens,201,"Adventure,Drama,Fantasy"
Anbe Sivam,2003,8.9,10953,Sundar C.,Kamal Haasan,160,"Adventure,Comedy,Drama"
Anbe Sivam,2003,8.9,10953,Sundar C.,Madan,160,"Adventure,Comedy,Drama"
The Best of Youth,2003,8.5,18140,Marco Tullio Giordana,Sandro Petraglia,366,"Drama,Romance"
The Best of Youth,2003,8.5,18140,Marco Tullio Giordana,Stefano Rulli,366,"Drama,Romance"
Oldboy,2003,8.4,422793,Chan-wook Park,Garon Tsuchiya,120,"Action,Drama,Mystery"
Oldboy,2003,8.4,422793,Chan-wook Park,Joon-hyung Lim,120,"Action,Drama,Mystery"
Oldboy,2003,8.4,422793,Chan-wook Park,Nobuaki Minegishi,120,"Action,Drama,Mystery"
Oldboy,2003,8.4,422793,Chan-wook Park,Chan-wook Park,120,"Action,Drama,Mystery"
Oldboy,2003,8.4,422793,Chan-wook Park,Jo-yun Hwang,120,"Action,Drama,Mystery"
Munna Bhai M.B.B.S.,2003,8.2,58261,Rajkumar Hirani,Rajkumar Hirani,156,"Comedy,Drama,Musical"
Munna Bhai M.B.B.S.,2003,8.2,58261,Rajkumar Hirani,Vidhu Vinod Chopra,156,"Comedy,Drama,Musical"
Munna Bhai M.B.B.S.,2003,8.2,58261,Rajkumar Hirani,Abbas Tyrewala,156,"Comedy,Drama,Musical"
Munna Bhai M.B.B.S.,2003,8.2,58261,Rajkumar Hirani,Lajan Joseph,156,"Comedy,Drama,Musical"
Memories of Murder,2003,8.1,89122,Joon-ho Bong,Sung-bo Shim,131,"Action,Crime,Drama"
Memories of Murder,2003,8.1,89122,Joon-ho Bong,Kwang-rim Kim,131,"Action,Crime,Drama"
Memories of Murder,2003,8.1,89122,Joon-ho Bong,Joon-ho Bong,131,"Action,Crime,Drama"
